state,district,period,AFI
Haryana,Faridabad,2025-07,13.886744278201137
Haryana,Faridabad,2025-08,24.54493320088105
Haryana,Faridabad,2025-09,21.727055004834497
Haryana,Faridabad,2025-10,11.952667155745857
Haryana,Faridabad,2025-11,22.94906817540138
Haryana,Faridabad,2025-12,13.24310320469239
Haryana,Faridabad,NaT,14.547456001620398
Haryana,Fatehabad,2025-01,66.73712464441142
Haryana,Fatehabad,2025-02,32.13597163766408
Haryana,Fatehabad,2025-03,27.412886863413867
Haryana,Fatehabad,2025-04,30.70533923668205
Haryana,Fatehabad,2025-05,20.66619854080948
Haryana,Fatehabad,2025-06,15.211245942685123
Haryana,Fatehabad,2025-08,19.0359201603147
Haryana,Fatehabad,2025-09,22.12385634753711
Haryana,Fatehabad,2025-10,21.40294865299873
Haryana,Fatehabad,2025-11,23.894263198012617
Haryana,Fatehabad,2025-12,24.53381308900537
Haryana,Fatehabad,NaT,21.367588362465366
Haryana,Gurgaon,2025-01,61.139113391335684
Haryana,Gurgaon,2025-02,30.268804077681267
Haryana,Gurgaon,2025-03,24.95713442240138
Haryana,Gurgaon,2025-04,14.552722951366194
Haryana,Gurgaon,2025-05,23.07021544175702
Haryana,Gurgaon,2025-06,10.77462796921832
Haryana,Gurgaon,2025-07,14.707852794989387
Haryana,Gurgaon,2025-08,17.622006431339052
Haryana,Gurgaon,2025-09,20.983185891700767
Haryana,Gurgaon,2025-10,12.728728755091758
Haryana,Gurgaon,2025-11,16.746801508624145
Haryana,Gurgaon,2025-12,11.851509943233069
Haryana,Gurgaon,NaT,13.431501670031363
Haryana,Gurugram,2025-01,5.481666160603195
Haryana,Gurugram,2025-09,5.481666160603195
Haryana,Hisar,2025-01,70.15050533209822
Haryana,Hisar,2025-02,37.892095059362624
Haryana,Hisar,2025-03,32.0337154587301
Haryana,Hisar,2025-04,26.36487044062124
Haryana,Hisar,2025-05,22.34267828444843
Haryana,Hisar,2025-06,13.054959546924648
Haryana,Hisar,2025-07,14.693834517618019
Haryana,Hisar,2025-08,27.042767739834453
Haryana,Hisar,2025-09,25.83639385332686
Haryana,Hisar,2025-10,23.607893869169715
Haryana,Hisar,2025-11,25.730439355142806
Haryana,Hisar,2025-12,20.1071495384288
Haryana,Hisar,NaT,17.914905100108534
Haryana,Jhajjar,2025-01,68.70254730967423
Haryana,Jhajjar,2025-02,39.491782459958074
Haryana,Jhajjar,2025-03,35.73747111038015
Haryana,Jhajjar,2025-04,23.405530773417812
Haryana,Jhajjar,2025-05,25.449398215699834
Haryana,Jhajjar,2025-06,17.418650557340968
Haryana,Jhajjar,2025-07,11.110996380223781
Haryana,Jhajjar,2025-08,14.929436594239156
Haryana,Jhajjar,2025-09,20.728313230408506
Haryana,Jhajjar,2025-10,21.043718300195383
Haryana,Jhajjar,2025-11,22.804260300421465
Haryana,Jhajjar,2025-12,23.23235005149374
Haryana,Jhajjar,NaT,18.20200374822773
Haryana,Jhajjar *,2025-04,5.481666160603195
Haryana,Jind,2025-01,69.57710824218552
Haryana,Jind,2025-02,40.9287633196776
Haryana,Jind,2025-03,31.714526622248925
Haryana,Jind,2025-04,21.107270867663026
Haryana,Jind,2025-05,25.838971528370987
Haryana,Jind,2025-06,28.775898363020744
Haryana,Jind,2025-07,8.929661733645116
Haryana,Jind,2025-08,24.133320086632672
Haryana,Jind,2025-09,24.81936194979223
Haryana,Jind,2025-10,23.48796639153953
Haryana,Jind,2025-11,28.715315344957876
Haryana,Jind,2025-12,23.984460588813327
Haryana,Jind,NaT,21.149734202790114
Haryana,Kaithal,2025-01,68.73442990869981
Haryana,Kaithal,2025-02,36.68855317449362
Haryana,Kaithal,2025-03,37.21289657758281
Haryana,Kaithal,2025-04,21.617146783471778
Haryana,Kaithal,2025-05,26.83370268668618
Haryana,Kaithal,2025-06,18.649035558418767
Haryana,Kaithal,2025-08,19.975229731737855
Haryana,Kaithal,2025-09,24.515328205400742
Haryana,Kaithal,2025-10,22.846289800942127
Haryana,Kaithal,2025-11,26.776886031955787
Haryana,Kaithal,2025-12,25.50658530377665
Haryana,Kaithal,NaT,21.2790636500265
Haryana,Karnal,2025-01,69.52319307805502
Haryana,Karnal,2025-02,40.49435720420167
Haryana,Karnal,2025-03,32.93661033757806
Haryana,Karnal,2025-04,24.179963222053015
Haryana,Karnal,2025-05,23.297227736114582
Haryana,Karnal,2025-06,13.98453406954694
Haryana,Karnal,2025-07,18.292621528960893
Haryana,Karnal,2025-08,25.997897011347373
Haryana,Karnal,2025-09,24.881959902634332
Haryana,Karnal,2025-10,21.52823445324831
Haryana,Karnal,2025-11,23.425606877198085
Haryana,Karnal,2025-12,22.516826968886765
Haryana,Karnal,NaT,21.384961469173984
Haryana,Kurukshetra,2025-01,70.03120555133621
Haryana,Kurukshetra,2025-02,41.525287751177785
Haryana,Kurukshetra,2025-03,34.07901630893107
Haryana,Kurukshetra,2025-04,22.4715511899414
Haryana,Kurukshetra,2025-05,24.68365759267833
Haryana,Kurukshetra,2025-06,16.069880657006657
Haryana,Kurukshetra,2025-07,4.081435633516606
Haryana,Kurukshetra,2025-08,28.952551753117984
Haryana,Kurukshetra,2025-09,26.66516415279023
Haryana,Kurukshetra,2025-10,18.651050072104983
Haryana,Kurukshetra,2025-11,28.152396829807614
Haryana,Kurukshetra,2025-12,22.244166581945947
Haryana,Kurukshetra,NaT,20.689758466080015
Haryana,Mahendragarh,2025-01,67.78631727073574
Haryana,Mahendragarh,2025-02,37.747830008990434
Haryana,Mahendragarh,2025-03,33.05452826228606
Haryana,Mahendragarh,2025-04,19.905270406056918
Haryana,Mahendragarh,2025-05,24.97226220621329
Haryana,Mahendragarh,2025-06,14.753121246736377
Haryana,Mahendragarh,2025-07,21.835438021935673
Haryana,Mahendragarh,2025-08,24.296606702253698
Haryana,Mahendragarh,2025-09,18.604147845402952
Haryana,Mahendragarh,2025-10,21.343216785595423
Haryana,Mahendragarh,2025-11,21.33475218106175
Haryana,Mahendragarh,2025-12,17.506378208522836
Haryana,Mahendragarh,NaT,19.015588084492407
Haryana,Mewat,2025-01,60.58286694441593
Haryana,Mewat,2025-02,33.50657442225044
Haryana,Mewat,2025-03,32.34395493137183
Haryana,Mewat,2025-04,26.72296260657121
Haryana,Mewat,2025-05,29.526697338835564
Haryana,Mewat,2025-06,21.587847095657345
Haryana,Mewat,2025-07,30.536242459490666
Haryana,Mewat,2025-08,19.528046905269452
Haryana,Mewat,2025-09,24.816594382992417
Haryana,Mewat,2025-10,20.53649529091811
Haryana,Mewat,2025-11,25.219700631170888
Haryana,Mewat,2025-12,21.445887299676297
Haryana,Mewat,NaT,19.15878559898747
Haryana,Nuh,2025-01,5.481666160603195
Haryana,Palwal,2025-01,64.36310434519532
Haryana,Palwal,2025-02,29.503566142749627
Haryana,Palwal,2025-03,23.603662033293006
Haryana,Palwal,2025-04,17.198206395114372
Haryana,Palwal,2025-05,14.702268247386225
Haryana,Palwal,2025-06,15.678854549042327
Haryana,Palwal,2025-07,4.634696001032459
Haryana,Palwal,2025-08,25.102122554506025
Haryana,Palwal,2025-09,19.820328044407006
Haryana,Palwal,2025-10,21.037366287812638
Haryana,Palwal,2025-11,22.8034922631022
Haryana,Palwal,2025-12,22.787334549102074
Haryana,Palwal,NaT,16.67764766965692
Haryana,Panchkula,2025-01,80.31566344701892
Haryana,Panchkula,2025-02,32.51502366387064
Haryana,Panchkula,2025-03,29.322710797504794
Haryana,Panchkula,2025-04,21.363006959930118
Haryana,Panchkula,2025-05,18.556001000981965
Haryana,Panchkula,2025-06,11.638130214974222
Haryana,Panchkula,2025-07,19.63515594089355
Haryana,Panchkula,2025-08,22.041671577001875
Haryana,Panchkula,2025-09,17.775902583741093
Haryana,Panchkula,2025-10,18.277936535790094
Haryana,Panchkula,2025-11,19.405022107737246
Haryana,Panchkula,2025-12,18.861683882011146
Haryana,Panchkula,NaT,13.40313573140371
Haryana,Panipat,2025-01,68.02988842958806
Haryana,Panipat,2025-02,41.29656984540368
Haryana,Panipat,2025-03,35.800653246877246
Haryana,Panipat,2025-04,26.81165876386575
Haryana,Panipat,2025-05,17.831775169250527
Haryana,Panipat,2025-06,9.363999265831652
Haryana,Panipat,2025-07,12.972742898416454
Haryana,Panipat,2025-08,25.646311143481817
Haryana,Panipat,2025-09,20.892767147595666
Haryana,Panipat,2025-10,20.723949719172943
Haryana,Panipat,2025-11,21.651049526920364
Haryana,Panipat,2025-12,25.063795647691286
Haryana,Panipat,NaT,17.95656496209557
Haryana,Rewari,2025-01,66.68491444653385
Haryana,Rewari,2025-02,32.18517340167286
Haryana,Rewari,2025-03,24.110299977719098
Haryana,Rewari,2025-04,15.663558182960106
Haryana,Rewari,2025-05,25.891528673454726
Haryana,Rewari,2025-06,21.26888836545065
Haryana,Rewari,2025-07,15.229452431133945
Haryana,Rewari,2025-08,18.789544727104296
Haryana,Rewari,2025-09,22.83675724700405
Haryana,Rewari,2025-10,14.733689667425732
Haryana,Rewari,2025-11,25.3775641880105
Haryana,Rewari,2025-12,19.63721446902001
Haryana,Rewari,NaT,16.923419737110997
Haryana,Rohtak,2025-01,69.86407835226457
Haryana,Rohtak,2025-02,32.923396461177624
Haryana,Rohtak,2025-03,33.937430448801855
Haryana,Rohtak,2025-04,27.420248867822608
Haryana,Rohtak,2025-05,29.615831689101324
Haryana,Rohtak,2025-06,26.203560721191344
Haryana,Rohtak,2025-07,27.083782855377216
Haryana,Rohtak,2025-08,26.101140096885267
Haryana,Rohtak,2025-09,26.060188812498797
Haryana,Rohtak,2025-10,28.646782352421518
Haryana,Rohtak,2025-11,24.308899345653533
Haryana,Rohtak,2025-12,27.905164252748285
Haryana,Rohtak,NaT,23.043592273752807
Haryana,Sirsa,2025-01,71.48959062993602
Haryana,Sirsa,2025-02,35.231254464580545
Haryana,Sirsa,2025-03,30.01445024970436
Haryana,Sirsa,2025-04,20.405523357106105
Haryana,Sirsa,2025-05,26.398441167027638
Haryana,Sirsa,2025-06,15.388780001497175
Haryana,Sirsa,2025-07,24.81435256267367
Haryana,Sirsa,2025-08,20.848198664325288
Haryana,Sirsa,2025-09,19.683566868597143
Haryana,Sirsa,2025-10,18.534367143772197
Haryana,Sirsa,2025-11,21.103190091723192
Haryana,Sirsa,2025-12,22.8594513150652
Haryana,Sirsa,NaT,18.10437243708968
Haryana,Sonipat,2025-01,68.22857248410031
Haryana,Sonipat,2025-02,34.66155189262967
Haryana,Sonipat,2025-03,32.96718461228299
Haryana,Sonipat,2025-04,19.718173230412813
Haryana,Sonipat,2025-05,19.728754516868104
Haryana,Sonipat,2025-06,14.255091813830195
Haryana,Sonipat,2025-07,12.745909547960082
Haryana,Sonipat,2025-08,23.241860300461784
Haryana,Sonipat,2025-09,22.545817710082495
Haryana,Sonipat,2025-10,18.972701422957744
Haryana,Sonipat,2025-11,21.97429793976012
Haryana,Sonipat,2025-12,16.39948966278973
Haryana,Sonipat,NaT,17.863481852232297
Haryana,Yamuna Nagar,2025-01,68.97220718796727
Haryana,Yamuna Nagar,2025-02,35.681209815551185
Haryana,Yamuna Nagar,2025-03,25.468706850572545
Haryana,Yamuna Nagar,2025-04,19.77367330601522
Haryana,Yamuna Nagar,2025-05,25.538452693213497
Haryana,Yamuna Nagar,2025-06,24.703206412753442
Haryana,Yamuna Nagar,2025-08,20.707155774576787
Haryana,Yamuna Nagar,2025-09,25.626794451972465
Haryana,Yamuna Nagar,2025-10,21.455282164753626
Haryana,Yamuna Nagar,2025-11,28.417183944232445
Haryana,Yamuna Nagar,2025-12,24.77300963927917
Haryana,Yamuna Nagar,NaT,17.647929660105977
Haryana,Yamunanagar,2025-03,22.776654281224168
Haryana,Yamunanagar,2025-04,12.230473796664713
Haryana,Yamunanagar,2025-05,17.463374508876917
Haryana,Yamunanagar,2025-08,30.486985101835774
Haryana,Yamunanagar,2025-10,10.162654185859559
Haryana,Yamunanagar,NaT,28.090975376215212
Himachal Pradesh,Bilaspur,2025-01,72.30631733100304
Himachal Pradesh,Bilaspur,2025-02,35.624577254939695
Himachal Pradesh,Bilaspur,2025-03,32.73738845404741
Himachal Pradesh,Bilaspur,2025-04,21.63518153508593
Himachal Pradesh,Bilaspur,2025-05,24.602203976901333
Himachal Pradesh,Bilaspur,2025-06,18.401802104166897
Himachal Pradesh,Bilaspur,2025-07,21.829264809333267
Himachal Pradesh,Bilaspur,2025-08,16.7584969451941
Himachal Pradesh,Bilaspur,2025-09,20.428080793377237
Himachal Pradesh,Bilaspur,2025-10,20.397878679985762
Himachal Pradesh,Bilaspur,2025-11,25.51164262515803
Himachal Pradesh,Bilaspur,2025-12,21.191914750263823
Himachal Pradesh,Bilaspur,NaT,18.005046858101807
Himachal Pradesh,Chamba,2025-01,73.90863808739121
Himachal Pradesh,Chamba,2025-03,21.07626827509618
Himachal Pradesh,Chamba,2025-04,20.25741203608532
Himachal Pradesh,Chamba,2025-05,14.888501853588433
Himachal Pradesh,Chamba,2025-06,10.910210399669602
Himachal Pradesh,Chamba,2025-07,4.819120160069802
Himachal Pradesh,Chamba,2025-08,12.506778284487996
Himachal Pradesh,Chamba,2025-09,11.032256597143128
Himachal Pradesh,Chamba,2025-10,11.29325735054703
Himachal Pradesh,Chamba,2025-11,12.656277766588612
Himachal Pradesh,Chamba,2025-12,14.920701641708838
Himachal Pradesh,Chamba,NaT,17.985176501958854
Himachal Pradesh,Hamirpur,2025-01,71.4481806607703
Himachal Pradesh,Hamirpur,2025-02,34.988888885503975
Himachal Pradesh,Hamirpur,2025-03,32.01843491563947
Himachal Pradesh,Hamirpur,2025-04,19.229189502166232
Himachal Pradesh,Hamirpur,2025-05,24.737002163537017
Himachal Pradesh,Hamirpur,2025-06,18.900398526848946
Himachal Pradesh,Hamirpur,2025-07,4.044497751812895
Himachal Pradesh,Hamirpur,2025-08,21.861187266849292
Himachal Pradesh,Hamirpur,2025-09,23.19251291910364
Himachal Pradesh,Hamirpur,2025-10,19.54086431335762
Himachal Pradesh,Hamirpur,2025-11,22.800528556367563
Himachal Pradesh,Hamirpur,2025-12,20.82222481507715
Himachal Pradesh,Hamirpur,NaT,19.852074554359564
Himachal Pradesh,Kangra,2025-01,71.3401319968752
Himachal Pradesh,Kangra,2025-02,33.348100135077345
Himachal Pradesh,Kangra,2025-03,26.4879690859118
Himachal Pradesh,Kangra,2025-04,18.832585041686855
Himachal Pradesh,Kangra,2025-05,20.596235310230316
Himachal Pradesh,Kangra,2025-06,15.382619436102264
Himachal Pradesh,Kangra,2025-07,9.203811031249575
Himachal Pradesh,Kangra,2025-08,17.716211060866073
Himachal Pradesh,Kangra,2025-09,17.84576456900563
Himachal Pradesh,Kangra,2025-10,15.845416137484643
Himachal Pradesh,Kangra,2025-11,21.451328148125565
Himachal Pradesh,Kangra,2025-12,19.16682964997023
Himachal Pradesh,Kangra,NaT,19.797644097391768
Himachal Pradesh,Kinnaur,2025-02,22.02824755492395
Himachal Pradesh,Kinnaur,2025-04,14.423010822096737
Himachal Pradesh,Kinnaur,2025-05,24.180214337811396
Himachal Pradesh,Kinnaur,2025-06,19.14423239178638
Himachal Pradesh,Kinnaur,2025-08,15.067970385014156
Himachal Pradesh,Kinnaur,2025-09,22.751727949552006
Himachal Pradesh,Kinnaur,2025-10,17.22217516527323
Himachal Pradesh,Kinnaur,2025-11,24.013916321929294
Himachal Pradesh,Kinnaur,2025-12,19.18658632280979
Himachal Pradesh,Kinnaur,NaT,32.85419226679125
Himachal Pradesh,Kullu,2025-01,63.53820662141276
Himachal Pradesh,Kullu,2025-02,28.729075791898506
Himachal Pradesh,Kullu,2025-05,17.97828369641889
Himachal Pradesh,Kullu,2025-06,11.35209862112631
Himachal Pradesh,Kullu,2025-08,16.260760404742612
Himachal Pradesh,Kullu,2025-09,13.851360012438079
Himachal Pradesh,Kullu,2025-10,9.83489573879486
Himachal Pradesh,Kullu,2025-11,17.05565220693966
Himachal Pradesh,Kullu,2025-12,12.710651180364199
Himachal Pradesh,Kullu,NaT,13.027548232211947
Himachal Pradesh,Lahaul And Spiti,NaT,16.59999298741015
Himachal Pradesh,Lahul & Spiti,2025-04,29.07849038781665
Himachal Pradesh,Lahul & Spiti,2025-08,22.77367982226662
Himachal Pradesh,Lahul & Spiti,2025-09,20.264634021824307
Himachal Pradesh,Lahul & Spiti,2025-10,15.364773845892998
Himachal Pradesh,Lahul & Spiti,2025-12,23.52214520023689
Himachal Pradesh,Lahul & Spiti,NaT,33.44433438478116
Himachal Pradesh,Lahul And Spiti,2025-03,2.330798081028486
Himachal Pradesh,Lahul And Spiti,2025-09,19.28495862092085
Himachal Pradesh,Lahul And Spiti,2025-10,9.132502444202277
Himachal Pradesh,Lahul And Spiti,NaT,31.317267507907605
Himachal Pradesh,Mandi,2025-01,72.74008695815606
Himachal Pradesh,Mandi,2025-02,31.899105414193006
Himachal Pradesh,Mandi,2025-03,31.617656362971623
Himachal Pradesh,Mandi,2025-04,17.547062768938865
Himachal Pradesh,Mandi,2025-05,24.275596670252924
Himachal Pradesh,Mandi,2025-06,20.207869707693927
Himachal Pradesh,Mandi,2025-08,20.869196485121662
Himachal Pradesh,Mandi,2025-09,24.528719089885872
Himachal Pradesh,Mandi,2025-10,18.16468958698366
Himachal Pradesh,Mandi,2025-11,23.955915454261405
Himachal Pradesh,Mandi,2025-12,21.010315782318276
Himachal Pradesh,Mandi,NaT,17.684280765366417
Himachal Pradesh,Shimla,2025-01,74.40097216481725
Himachal Pradesh,Shimla,2025-02,30.915191237948346
Himachal Pradesh,Shimla,2025-03,20.662285695347865
Himachal Pradesh,Shimla,2025-04,16.850131694559387
Himachal Pradesh,Shimla,2025-05,21.950148878786052
Himachal Pradesh,Shimla,2025-06,15.675519781775229
Himachal Pradesh,Shimla,2025-08,16.307771156864597
Himachal Pradesh,Shimla,2025-09,17.677546064052027
Himachal Pradesh,Shimla,2025-10,11.521819773456267
Himachal Pradesh,Shimla,2025-11,17.83765747535903
Himachal Pradesh,Shimla,2025-12,16.37133665981431
Himachal Pradesh,Shimla,NaT,17.064953880798697
Himachal Pradesh,Sirmaur,2025-01,100.0
Himachal Pradesh,Sirmaur,2025-02,32.8236508728156
Himachal Pradesh,Sirmaur,2025-03,27.432511906391788
Himachal Pradesh,Sirmaur,2025-04,26.021680810966934
Himachal Pradesh,Sirmaur,2025-05,17.380960689777574
Himachal Pradesh,Sirmaur,2025-06,13.66677187791478
Himachal Pradesh,Sirmaur,2025-07,19.29496614077913
Himachal Pradesh,Sirmaur,2025-08,24.39242343277028
Himachal Pradesh,Sirmaur,2025-09,16.822624020482362
Himachal Pradesh,Sirmaur,2025-10,16.930984616589225
Himachal Pradesh,Sirmaur,2025-11,18.754596848087523
Himachal Pradesh,Sirmaur,2025-12,16.02690815670562
Himachal Pradesh,Sirmaur,NaT,15.225935598922966
Himachal Pradesh,Solan,2025-01,75.12320394268292
Himachal Pradesh,Solan,2025-02,33.205308132275135
Himachal Pradesh,Solan,2025-03,24.465624542900372
Himachal Pradesh,Solan,2025-04,18.0482053909456
Himachal Pradesh,Solan,2025-05,19.585464833854438
Himachal Pradesh,Solan,2025-06,15.108446713691734
Himachal Pradesh,Solan,2025-07,14.76879552362063
Himachal Pradesh,Solan,2025-08,22.3687355678947
Himachal Pradesh,Solan,2025-09,21.144017018964263
Himachal Pradesh,Solan,2025-10,18.121167590166607
Himachal Pradesh,Solan,2025-11,23.705015100332588
Himachal Pradesh,Solan,2025-12,21.206784941834222
Himachal Pradesh,Solan,NaT,17.863419694509723
Himachal Pradesh,Una,2025-01,71.74542485145963
Himachal Pradesh,Una,2025-02,31.095090733951597
Himachal Pradesh,Una,2025-03,26.32578533828112
Himachal Pradesh,Una,2025-04,18.221577778899185
Himachal Pradesh,Una,2025-05,19.025822293343612
Himachal Pradesh,Una,2025-06,15.447422823769017
Himachal Pradesh,Una,2025-07,30.61068323714199
Himachal Pradesh,Una,2025-08,17.674656726923633
Himachal Pradesh,Una,2025-09,15.931758243795215
Himachal Pradesh,Una,2025-10,15.693634414852289
Himachal Pradesh,Una,2025-11,27.48410055715196
Himachal Pradesh,Una,2025-12,20.79035734292135
Himachal Pradesh,Una,NaT,20.79707244306251
Jammu & Kashmir,Anantnag,2025-10,13.283461359171369
Jammu & Kashmir,Anantnag,NaT,4.4060935065576174
Jammu & Kashmir,Bandipur,NaT,5.481666160603195
Jammu & Kashmir,Baramula,2025-02,29.510048288915627
Jammu & Kashmir,Baramula,2025-04,13.843272077626803
Jammu & Kashmir,Baramula,2025-06,19.391275430084484
Jammu & Kashmir,Baramula,2025-11,30.28908384482458
Jammu & Kashmir,Baramula,NaT,27.420687192029927
Jammu & Kashmir,Jammu,2025-04,18.945315429107627
Jammu & Kashmir,Jammu,2025-09,27.406511389506594
Jammu & Kashmir,Jammu,2025-10,4.209344700033259
Jammu & Kashmir,Jammu,2025-12,26.18057776745476
Jammu & Kashmir,Jammu,NaT,28.874018505732113
Jammu & Kashmir,Kargil,2025-01,5.481666160603195
Jammu & Kashmir,Kargil,NaT,5.481666160603195
Jammu & Kashmir,Kathua,NaT,7.733416714049918
Jammu & Kashmir,Kupwara,NaT,7.723163877399456
Jammu & Kashmir,Leh (Ladakh),NaT,21.03235466294715
Jammu & Kashmir,Pulwama,NaT,5.481666160603195
Jammu & Kashmir,Srinagar,2025-06,5.481666160603195
Jammu & Kashmir,Udhampur,NaT,21.029884099898847
Jammu And Kashmir,Anantnag,2025-01,60.66701084021894
Jammu And Kashmir,Anantnag,2025-02,32.70557190788939
Jammu And Kashmir,Anantnag,2025-04,20.39769325170391
Jammu And Kashmir,Anantnag,2025-05,19.158797547879388
Jammu And Kashmir,Anantnag,2025-06,11.474828466218993
Jammu And Kashmir,Anantnag,2025-08,14.740907230411663
Jammu And Kashmir,Anantnag,2025-09,16.513912127898386
Jammu And Kashmir,Anantnag,2025-10,15.200361900240146
Jammu And Kashmir,Anantnag,2025-11,19.22766963548187
Jammu And Kashmir,Anantnag,2025-12,5.497504873205622
Jammu And Kashmir,Anantnag,NaT,13.87787221043333
Jammu And Kashmir,Badgam,2025-01,63.61867696156626
Jammu And Kashmir,Badgam,2025-02,36.92486745926711
Jammu And Kashmir,Badgam,2025-03,29.62730943743794
Jammu And Kashmir,Badgam,2025-04,15.80571157101344
Jammu And Kashmir,Badgam,2025-05,22.64559604570252
Jammu And Kashmir,Badgam,2025-06,10.302785046450834
Jammu And Kashmir,Badgam,2025-08,16.776580958602352
Jammu And Kashmir,Badgam,2025-09,16.806507942407446
Jammu And Kashmir,Badgam,2025-10,17.09816837706574
Jammu And Kashmir,Badgam,2025-11,18.408698063262367
Jammu And Kashmir,Badgam,2025-12,7.522122840155723
Jammu And Kashmir,Badgam,NaT,13.490088931162953
Jammu And Kashmir,Bandipore,2025-01,63.1976934500257
Jammu And Kashmir,Bandipore,2025-02,38.334718330988494
Jammu And Kashmir,Bandipore,2025-03,28.887696576335266
Jammu And Kashmir,Bandipore,2025-04,15.509365929915687
Jammu And Kashmir,Bandipore,2025-05,18.679703970779503
Jammu And Kashmir,Bandipore,2025-06,12.436988926744835
Jammu And Kashmir,Bandipore,2025-08,16.444723039812125
Jammu And Kashmir,Bandipore,2025-09,21.156661341992873
Jammu And Kashmir,Bandipore,2025-10,15.022050090864537
Jammu And Kashmir,Bandipore,2025-11,18.827737432753498
Jammu And Kashmir,Bandipore,2025-12,6.392744908614069
Jammu And Kashmir,Bandipore,NaT,13.95632909544574
Jammu And Kashmir,Baramula,2025-01,68.12500111007515
